name,year,selling_price,km_driven,transmission,mileage,engine,max_power,seats,fuel_cng,fuel_diesel,fuel_lpg,fuel_petrol,seller_type_dealer,seller_type_individual,seller_type_trustmark_dealer,owner_first_owner,owner_fourth_&_above_owner,owner_second_owner,owner_test_drive_car,owner_third_owner
maruti_baleno_zeta_1.3,2016,700000,80000,1,27.39,1248,74.0,5.0,0,1,0,0,1,0,0,1,0,0,0,0
skoda_octavia_classic_1.9_tdi_mt,2006,280000,150000,1,18.7,1896,66.0,5.0,0,1,0,0,0,1,0,0,0,0,0,1
renault_duster_110ps_diesel_rxl,2014,450000,133000,1,19.01,1461,108.45,5.0,0,1,0,0,0,1,0,1,0,0,0,0
chevrolet_sail_hatchback_diesel,2013,355000,68000,1,22.1,1248,76.9,5.0,0,1,0,0,0,1,0,1,0,0,0,0
ford_fiesta_diesel_style,2012,280000,60000,1,23.5,1498,88.7,5.0,0,1,0,0,0,1,0,0,0,1,0,0
maruti_wagon_r_lxi_cng,2018,390000,40000,1,26.6,998,58.16,5.0,1,0,0,0,0,1,0,1,0,0,0,0
mahindra_bolero_power_plus_zlx,2019,740000,14000,1,16.5,1493,70.0,7.0,0,1,0,0,0,1,0,1,0,0,0,0
ford_figo_1.2p_ambiente_mt,2011,245000,25000,1,18.16,1196,86.8,5.0,0,0,0,1,1,0,0,1,0,0,0,0
maruti_sx4_zxi_at,2011,220000,65000,0,12.6,1586,103.3,5.0,0,0,0,1,0,1,0,0,0,0,0,1
toyota_innova_2.5_g_(diesel)_8_seater,2012,600000,145000,1,12.99,2494,100.0,8.0,0,1,0,0,0,1,0,0,0,1,0,0
renault_pulse_rxz_optional,2012,245000,100000,1,23.08,1461,63.1,5.0,0,1,0,0,1,0,0,1,0,0,0,0
hyundai_i10_magna_1.2_itech_se,2012,270000,56000,1,20.36,1197,78.9,5.0,0,0,0,1,0,1,0,1,0,0,0,0
honda_jazz_1.2_s_i_vtec,2015,480000,43000,1,18.7,1199,88.7,5.0,0,0,0,1,1,0,0,1,0,0,0,0
honda_jazz_vx,2016,550000,56494,1,18.2,1199,88.7,5.0,0,0,0,1,0,0,1,1,0,0,0,0
maruti_ritz_vdi,2013,375000,88200,1,23.2,1248,73.94,5.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_800_ac,2005,40000,96000,1,16.1,796,37.0,4.0,0,0,0,1,0,1,0,0,1,0,0,0
ford_ecosport_1.5_tdci_signature_bsiv,2018,950000,27000,1,22.77,1498,98.59,5.0,0,1,0,0,1,0,0,1,0,0,0,0
mahindra_bolero_slx,2011,340000,100000,1,13.6,2523,63.0,7.0,0,1,0,0,0,1,0,0,0,1,0,0
mahindra_bolero_2011-2019_zlx_bsiii,2016,720000,35000,1,15.96,2523,62.1,7.0,0,1,0,0,0,1,0,1,0,0,0,0
hyundai_grand_i10_1.2_kappa_sportz_bsiv,2018,610000,10000,1,18.9,1197,81.86,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_celerio_vdi,2015,250000,100000,1,27.62,793,47.0,5.0,0,1,0,0,0,1,0,0,0,1,0,0
tata_indica_v2_lsi,2012,75000,12000,1,16.84,1193,64.4,5.0,0,0,0,1,0,1,0,1,0,0,0,0
hyundai_santro_xing_gl_plus_lpg,2011,191000,70000,1,13.45,1086,62.1,5.0,0,0,1,0,0,1,0,1,0,0,0,0
maruti_baleno_zeta_1.3,2018,760000,50000,1,27.39,1248,74.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
tata_indigo_cr4,2012,300000,40000,1,23.57,1396,70.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
mahindra_scorpio_vls_at_2.2_mhawk,2009,365000,110000,0,11.79,2179,120.0,8.0,0,1,0,0,0,1,0,0,0,1,0,0
honda_wr-v_i-dtec_vx,2018,834000,30000,1,25.5,1498,98.6,5.0,0,1,0,0,0,1,0,1,0,0,0,0
honda_city_2017-2020_gxi,2008,200000,110000,1,17.7,1497,78.0,5.0,0,0,0,1,0,1,0,0,0,1,0,0
tata_manza_aqua_safire,2011,250000,110000,1,15.0,1368,90.0,5.0,0,0,0,1,0,1,0,0,0,1,0,0
maruti_alto_800_lxi,2017,295000,15000,1,24.7,796,47.3,5.0,0,0,0,1,0,1,0,1,0,0,0,0
hyundai_eon_era_plus,2013,180000,60000,1,21.1,814,55.2,5.0,0,0,0,1,0,1,0,1,0,0,0,0
hyundai_i20_1.2_magna_executive,2017,570000,30000,1,18.6,1197,81.83,5.0,0,0,0,1,0,1,0,1,0,0,0,0
ford_figo_diesel_lxi,2011,160000,120000,1,20.0,1399,68.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
toyota_innova_2.5_vx_(diesel)_7_seater,2014,1019999,60000,1,12.99,2494,100.6,7.0,0,1,0,0,0,1,0,0,0,1,0,0
maruti_swift_vdi,2012,380000,100000,1,22.9,1248,74.0,5.0,0,1,0,0,0,1,0,0,0,1,0,0
fiat_linea_emotion,2010,150000,100000,1,16.0,1368,90.0,5.0,0,0,0,1,0,1,0,0,0,1,0,0
maruti_wagon_r_vxi_optional,2015,320000,60000,1,20.51,998,67.04,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_ertiga_zdi,2013,600000,120000,1,20.77,1248,88.8,7.0,0,1,0,0,0,1,0,0,0,0,0,1
mahindra_bolero_2011-2019_di_-_ac_bs_iii,2016,550000,70000,1,15.96,2523,63.0,9.0,0,1,0,0,0,1,0,1,0,0,0,0
toyota_etios_liva_gd_sp,2013,400000,70000,1,23.59,1364,67.06,5.0,0,1,0,0,1,0,0,0,0,1,0,0
mahindra_xylo_e6,2011,270000,70000,1,14.0,2498,112.0,7.0,0,1,0,0,0,1,0,0,0,1,0,0
maruti_alto_k10_vxi,2015,285000,40000,1,23.95,998,67.05,5.0,0,0,0,1,0,1,0,1,0,0,0,0
mahindra_tuv_300_t8_amt,2015,700000,40000,0,18.49,1493,100.0,7.0,0,1,0,0,0,1,0,1,0,0,0,0
hyundai_i20_2015-2017_magna_1.4_crdi,2016,650000,10000,1,22.54,1396,88.73,5.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_800_ex,2004,70000,220000,1,16.1,796,37.0,4.0,0,0,0,1,0,1,0,0,0,1,0,0
hyundai_grand_i10_crdi_asta,2014,430000,80000,1,24.0,1120,70.0,5.0,0,1,0,0,0,1,0,0,0,1,0,0
hyundai_i10_era,2011,225000,50000,1,19.81,1086,68.05,5.0,0,0,0,1,0,1,0,1,0,0,0,0
chevrolet_enjoy_tcdi_ltz_7_seater,2013,450000,60000,1,18.2,1248,73.8,7.0,0,1,0,0,0,1,0,1,0,0,0,0
hyundai_grand_i10_sportz,2016,500000,50000,1,18.9,1197,82.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_vitara_brezza_vdi,2017,780000,40000,1,24.3,1248,88.5,5.0,0,1,0,0,0,1,0,1,0,0,0,0
ford_fiesta_1.4_zxi_duratec,2011,200000,70000,1,16.6,1388,68.0,5.0,0,0,0,1,0,1,0,0,0,1,0,0
maruti_wagon_r_lxi_bsiii,2012,225000,80000,1,18.9,998,67.1,5.0,0,0,0,1,0,1,0,0,0,1,0,0
ford_ecosport_1.5_ti_vct_mt_titanium_bsiv,2015,800000,25000,1,15.85,1499,110.4,5.0,0,0,0,1,0,1,0,1,0,0,0,0
honda_amaze_v_petrol_bsiv,2019,700000,4500,1,19.5,1199,88.76,5.0,0,0,0,1,0,1,0,1,0,0,0,0
mahindra_xylo_d2,2010,160000,255000,1,13.0,2489,95.0,8.0,0,1,0,0,0,1,0,0,0,1,0,0
hyundai_i20_1.2_asta,2010,250000,60000,1,17.0,1197,80.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0
renault_kwid_rxt,2015,300000,10000,1,25.17,799,53.3,5.0,0,0,0,1,0,1,0,1,0,0,0,0
renault_duster_110ps_diesel_rxz,2012,550000,86000,1,19.01,1461,108.45,5.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_a-star_vxi,2009,185000,50000,1,19.0,998,66.1,5.0,0,0,0,1,0,1,0,1,0,0,0,0
skoda_fabia_1.2l_diesel_ambiente,2011,210000,100000,1,19.5,1199,75.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
mahindra_xuv500_at_w8_fwd,2015,1044999,70000,0,16.0,2179,140.0,7.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_ciaz_zdi,2015,535000,40000,1,26.21,1248,88.5,5.0,0,1,0,0,1,0,0,1,0,0,0,0
maruti_ritz_lxi,2011,215000,40000,1,21.1,1197,85.8,5.0,0,0,0,1,0,1,0,1,0,0,0,0
mahindra_bolero_2011-2019_zlx,2014,509999,120000,1,15.96,2523,62.1,7.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_swift_dzire_amt_vxi_bs_iv,2018,700000,7800,0,22.0,1197,81.8,5.0,0,0,0,1,0,1,0,1,0,0,0,0
hyundai_verna_1.6_sx_crdi_(o),2014,525000,80000,1,22.32,1582,126.32,5.0,0,1,0,0,0,1,0,0,0,1,0,0
hyundai_i20_magna,2010,300000,49000,1,18.5,1197,80.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0
hyundai_creta_1.6_crdi_sx_option,2016,1050000,80000,1,19.67,1582,126.2,5.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_wagon_r_vxi_1.2,2014,300000,35000,1,20.52,1197,81.8,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_swift_amt_zxi,2018,600000,69779,0,22.0,1197,81.8,5.0,0,0,0,1,1,0,0,1,0,0,0,0
hyundai_elantra_sx,2012,550000,95000,1,16.3,1797,147.5,5.0,0,0,0,1,0,1,0,1,0,0,0,0
chevrolet_sail_1.3_ls,2016,250000,60000,1,22.1,1248,74.0,5.0,0,1,0,0,0,1,0,0,0,1,0,0
maruti_ertiga_shvs_zdi,2017,800000,100000,1,24.52,1248,88.5,7.0,0,1,0,0,0,1,0,0,0,1,0,0
maruti_swift_dzire_zdi,2008,200000,147000,1,19.3,1248,73.9,5.0,0,1,0,0,0,1,0,0,0,1,0,0
hyundai_grand_i10_crdi_sportz,2016,480000,30000,1,24.0,1120,70.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
toyota_corolla_h2,2006,150000,90000,1,13.4,1794,125.0,5.0,0,0,0,1,0,1,0,0,0,0,0,1
tata_new_safari_4x2,2007,300000,110000,1,12.0,2092,127.0,7.0,0,0,0,1,0,1,0,0,0,1,0,0
renault_kwid_1.0_rxt_optional,2017,300000,35000,1,23.01,999,67.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0
renault_kwid_rxl,2019,380000,15000,1,25.17,799,53.3,5.0,0,0,0,1,0,1,0,1,0,0,0,0
hyundai_i20_sportz_1.2,2014,320000,72000,1,18.6,1197,81.83,5.0,0,0,0,1,0,1,0,1,0,0,0,0
hyundai_i20_1.4_crdi_asta,2012,350000,110000,1,23.0,1396,90.0,5.0,0,1,0,0,0,1,0,0,0,0,0,1
tata_manza_aura_(abs)_quadrajet_bs_iv,2010,200000,188000,1,21.12,1248,88.8,5.0,0,1,0,0,0,1,0,0,0,1,0,0
toyota_innova_2.5_vx_8_str_bsiv,2012,750000,120000,1,12.8,2494,102.0,8.0,0,1,0,0,0,1,0,1,0,0,0,0
hyundai_santro_magna_amt_bsiv,2019,499000,5000,0,20.3,1086,68.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_swift_dzire_ldi_optional,2015,459999,80000,1,26.59,1248,74.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_swift_dzire_ldi,2013,430000,190000,1,23.4,1248,74.0,5.0,0,1,0,0,0,1,0,0,0,1,0,0
hyundai_grand_i10_1.2_kappa_sportz_bsiv,2018,500000,20000,1,18.9,1197,81.86,5.0,0,0,0,1,0,1,0,0,0,1,0,0
maruti_wagon_r_lxi_cng,2017,350000,60000,1,26.6,998,58.16,5.0,1,0,0,0,0,1,0,1,0,0,0,0
honda_city_vx_cvt,2019,1300000,20000,0,17.4,1497,117.6,5.0,0,0,0,1,0,1,0,1,0,0,0,0
mahindra_xuv500_w8_awd,2012,500000,84487,1,15.1,2179,140.0,7.0,0,1,0,0,0,1,0,0,1,0,0,0
chevrolet_spark_1.0_ls,2009,150000,80000,1,18.0,995,62.0,5.0,0,0,0,1,0,1,0,0,0,1,0,0
hyundai_santro_xing_xk_erlx_euro_ii,2008,110000,80000,1,17.8,1086,63.0,5.0,0,0,0,1,0,1,0,0,0,0,0,1
renault_kwid_rxt,2016,260000,60000,1,25.17,799,53.3,5.0,0,0,0,1,0,1,0,1,0,0,0,0
honda_city_v_mt,2012,550000,120000,1,16.8,1497,116.3,5.0,0,0,0,1,0,1,0,1,0,0,0,0
tata_tigor_1.2_revotron_xt,2017,550000,10000,1,20.3,1199,84.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0
mahindra_bolero_2011-2019_slx,2013,450000,70000,1,15.96,2523,62.1,7.0,0,1,0,0,0,1,0,1,0,0,0,0
honda_amaze_v_cvt_petrol_bsiv,2019,779000,7032,0,19.0,1199,88.76,5.0,0,0,0,1,0,0,1,1,0,0,0,0
hyundai_accent_gle,2004,80000,120000,1,13.2,1495,94.0,5.0,0,0,0,1,0,1,0,0,0,1,0,0
hyundai_i10_magna,2012,250000,103000,1,20.36,1197,78.9,5.0,0,0,0,1,0,1,0,1,0,0,0,0
renault_kwid_rxl,2016,260000,80000,1,25.17,799,53.3,5.0,0,0,0,1,0,1,0,1,0,0,0,0
honda_city_i-vtec_vx,2018,1180000,5500,1,17.4,1497,117.6,5.0,0,0,0,1,0,1,0,1,0,0,0,0
hyundai_i10_asta,2008,215000,70000,1,20.36,1197,78.9,5.0,0,0,0,1,0,1,0,0,0,1,0,0
maruti_swift_vxi,2012,340000,24300,1,21.21,1197,81.8,5.0,0,0,0,1,1,0,0,1,0,0,0,0
maruti_swift_dzire_vdi,2009,280000,140000,1,19.3,1248,73.9,5.0,0,1,0,0,0,1,0,0,0,1,0,0
isuzu_mu_7_at_premium,2016,1160000,121000,0,12.08,2999,161.0,7.0,0,1,0,0,1,0,0,1,0,0,0,0
ford_fiesta_exi_1.4_tdci_ltd,2010,180000,187000,1,17.8,1399,68.0,5.0,0,1,0,0,1,0,0,0,0,1,0,0
hyundai_i20_sportz_1.4_crdi,2013,370000,80000,1,21.9,1396,88.76,5.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_swift_dzire_vdi,2012,380000,70000,1,19.3,1248,73.9,5.0,0,1,0,0,0,1,0,0,0,0,0,1
tata_nexon_1.2_revotron_xm,2018,650000,28000,1,17.0,1198,108.5,5.0,0,0,0,1,0,1,0,1,0,0,0,0
volkswagen_vento_petrol_highline,2012,360000,60000,1,15.04,1598,103.6,5.0,0,0,0,1,0,1,0,0,0,0,0,1
maruti_800_std,2004,31504,110000,1,16.1,796,37.0,4.0,0,0,0,1,0,1,0,0,0,0,0,1
maruti_ritz_vdi,2012,220000,70000,1,23.2,1248,73.94,5.0,0,1,0,0,0,1,0,0,0,1,0,0
mahindra_kuv_100_mfalcon_g80_k2,2017,400000,32000,1,18.15,1198,82.0,6.0,0,0,0,1,0,1,0,0,0,1,0,0
mahindra_bolero_di_ac_bsiii,2005,250000,80000,1,13.6,2523,63.0,7.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_swift_dzire_vdi,2013,550000,70000,1,23.4,1248,74.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
hyundai_creta_1.6_crdi_anniversary_edition,2016,819999,39000,1,19.67,1582,126.2,5.0,0,1,0,0,1,0,0,1,0,0,0,0
tata_tigor_1.2_revotron_xza,2017,525000,19723,0,20.3,1199,84.0,5.0,0,0,0,1,1,0,0,1,0,0,0,0
ford_ecosport_1.5_petrol_ambiente_bsiv,2017,680000,13500,1,17.0,1497,121.36,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_swift_dzire_ldi,2016,600000,150000,1,26.59,1248,74.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
mahindra_scorpio_vlx_at_airbag_bsiv,2010,509999,97000,0,11.79,2179,120.0,8.0,0,1,0,0,0,1,0,0,0,1,0,0
honda_amaze_e_i-dtech,2016,500000,70000,1,25.8,1498,98.6,5.0,0,1,0,0,0,1,0,0,0,1,0,0
maruti_alto_800_lxi,2014,267000,40000,1,22.74,796,47.3,5.0,0,0,0,1,0,1,0,1,0,0,0,0
hyundai_xcent_1.2_crdi_e,2017,550000,2000,1,25.4,1186,73.97,5.0,0,1,0,0,0,1,0,0,0,1,0,0
hyundai_eon_1.0_era_plus,2018,350000,25000,1,20.3,998,68.05,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_swift_dzire_vxi,2012,285000,69000,1,17.5,1298,85.8,5.0,0,0,0,1,0,1,0,1,0,0,0,0
mahindra_xuv500_w6_2wd,2013,750000,110000,1,15.1,2179,140.0,7.0,0,1,0,0,0,1,0,0,0,1,0,0
honda_amaze_s_i-dtech,2013,250000,90000,1,25.8,1498,98.6,5.0,0,1,0,0,0,1,0,0,0,0,0,1
ford_aspire_titanium_bsiv,2019,675000,7000,1,19.4,1194,94.93,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_wagon_r_vxi_minor,2007,150000,70000,1,18.9,1061,67.0,5.0,0,0,0,1,0,1,0,0,0,0,0,1
toyota_innova_2.5_g_(diesel)_8_seater_bs_iv,2008,500000,219000,1,12.8,2494,102.0,8.0,0,1,0,0,0,1,0,0,0,1,0,0
maruti_wagon_r_vxi_optional,2016,450000,5800,1,20.51,998,67.04,5.0,0,0,0,1,0,1,0,0,0,1,0,0
toyota_etios_vx,2017,625000,25538,1,16.78,1496,88.73,5.0,0,0,0,1,0,0,1,1,0,0,0,0
tata_tiago_xt,2019,490000,33928,1,23.84,1199,84.48,5.0,0,0,0,1,1,0,0,1,0,0,0,0
maruti_800_ac_bsiii,2002,120000,120000,1,16.1,796,37.0,4.0,0,0,0,1,0,1,0,1,0,0,0,0
volkswagen_polo_gt_tsi,2013,453000,54327,0,17.2,1197,103.6,5.0,0,0,0,1,1,0,0,0,0,1,0,0
maruti_wagon_r_lxi_minor,2009,125000,120000,1,18.9,1061,67.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0
hyundai_grand_i10_magna,2014,378000,80000,1,18.9,1197,82.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0
chevrolet_tavera_neo_3_ls_10_seats_bsiii,2016,620000,120000,1,13.58,2499,72.4,10.0,0,1,0,0,0,1,0,1,0,0,0,0
mahindra_bolero_slx,2007,240000,80000,1,13.6,2523,63.0,7.0,0,1,0,0,0,1,0,0,0,1,0,0
maruti_alto_lxi_bsiii,2005,125000,70000,1,19.7,796,46.3,5.0,0,0,0,1,0,1,0,0,1,0,0,0
datsun_redigo_1.0_t_option,2019,390000,10000,1,22.5,999,67.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_swift_vdi_windsong_limited_edition,2015,450000,100000,1,25.2,1248,73.94,5.0,0,1,0,0,0,1,0,1,0,0,0,0
mahindra_xuv500_w10_2wd,2015,1000000,24700,1,16.0,2179,140.0,7.0,0,1,0,0,0,1,0,1,0,0,0,0
ford_figo_aspire_1.2_ti-vct_trend,2018,550000,14200,1,18.16,1196,86.8,5.0,0,0,0,1,0,1,0,1,0,0,0,0
tata_indica_vista_aqua_1.3_quadrajet_bsiv,2012,200000,180000,1,18.4,1248,75.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_swift_vdi,2012,450000,97000,1,22.9,1248,74.0,5.0,0,1,0,0,0,1,0,0,0,0,0,1
hyundai_creta_1.6_sx_option,2018,1175000,14000,1,15.8,1591,121.3,5.0,0,0,0,1,1,0,0,1,0,0,0,0
ford_ecosport_1.5_tdci_titanium_plus_bsiv,2016,825000,35000,1,22.77,1498,98.59,5.0,0,1,0,0,0,1,0,0,0,1,0,0
maruti_800_uniq,2010,60000,100000,1,14.0,796,37.5,5.0,0,0,0,1,0,1,0,0,1,0,0,0
maruti_ertiga_zdi,2014,560000,90000,1,20.77,1248,88.8,7.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_ciaz_1.4_alpha,2017,850000,27000,1,20.73,1373,91.1,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_omni_mpi_std_bsiv,2015,180000,25000,1,16.8,796,34.2,5.0,0,0,0,1,0,1,0,0,0,1,0,0
maruti_celerio_vxi,2015,290000,30000,1,23.1,998,67.04,5.0,0,0,0,1,0,1,0,0,0,1,0,0
mahindra_xuv500_w8_2wd,2011,575000,110000,1,15.1,2179,140.0,7.0,0,1,0,0,0,1,0,0,0,1,0,0
maruti_baleno_sigma_1.3,2017,625000,70000,1,27.39,1248,74.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
honda_jazz_vx,2016,550000,56494,1,18.2,1199,88.7,5.0,0,0,0,1,0,0,1,1,0,0,0,0
maruti_swift_dzire_vdi,2014,445000,80000,1,23.4,1248,74.0,5.0,0,1,0,0,0,1,0,0,0,1,0,0
maruti_swift_vdi,2011,235000,100000,1,22.9,1248,74.0,5.0,0,1,0,0,0,1,0,0,0,1,0,0
maruti_alto_lx,2004,100000,100000,1,19.7,796,46.3,5.0,0,0,0,1,0,1,0,0,0,1,0,0
tata_indigo_lx,2010,150000,90000,1,17.0,1405,70.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
mahindra_xuv300_w8_option_bsiv,2019,1090000,16500,1,17.0,1197,110.0,5.0,0,0,0,1,1,0,0,1,0,0,0,0
volkswagen_polo_2015-2019_1.5_tdi_highline_plus,2018,681000,27000,1,20.14,1498,88.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_swift_vdi_bsiii,2007,185000,90000,1,17.8,1248,75.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0
skoda_rapid_1.6_mpi_at_elegance,2016,645000,11000,0,14.3,1598,103.5,5.0,0,0,0,1,1,0,0,1,0,0,0,0
ford_figo_aspire_1.5_tdci_titanium_opt,2017,550000,70000,1,25.83,1498,99.0,5.0,0,1,0,0,0,1,0,0,0,1,0,0
volkswagen_vento_1.5_tdi_highline,2015,550000,120000,1,20.34,1498,103.2,5.0,0,1,0,0,0,1,0,0,0,1,0,0
mahindra_scorpio_s10_7_seater,2015,1050000,90000,1,15.4,2179,120.0,7.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_800_std_bsiii,2004,65000,56432,1,16.1,796,37.0,4.0,0,0,0,1,1,0,0,1,0,0,0,0
toyota_innova_2.5_vx_(diesel)_7_seater,2013,750000,79328,1,12.99,2494,100.6,7.0,0,1,0,0,0,0,1,0,0,1,0,0
hyundai_i20_asta_1.4_crdi,2012,525000,120000,1,22.54,1396,88.73,5.0,0,1,0,0,0,1,0,1,0,0,0,0
hyundai_verna_1.6_crdi_sx,2015,575000,23000,1,23.9,1582,126.2,5.0,0,1,0,0,0,1,0,1,0,0,0,0
hyundai_grand_i10_sportz_edition,2015,499000,20000,1,18.9,1197,81.86,5.0,0,0,0,1,0,1,0,1,0,0,0,0
mahindra_marazzo_m2_8str_bsiv,2019,1000000,17000,1,17.3,1497,121.0,8.0,0,1,0,0,1,0,0,1,0,0,0,0
tata_indigo_lx,2008,120000,100000,1,17.0,1405,70.0,5.0,0,1,0,0,0,1,0,0,0,1,0,0
volkswagen_polo_2015-2019_1.0_mpi_trendline,2018,560000,14495,1,18.78,999,75.0,5.0,0,0,0,1,1,0,0,1,0,0,0,0
skoda_rapid_1.6_mpi_at_elegance,2016,645000,11000,0,14.3,1598,103.5,5.0,0,0,0,1,1,0,0,1,0,0,0,0
hyundai_i10_magna,2014,320000,80000,1,20.36,1197,78.9,5.0,0,0,0,1,0,1,0,0,0,1,0,0
renault_kwid_rxt,2018,360000,21900,1,20.71,799,53.26,5.0,0,0,0,1,1,0,0,1,0,0,0,0
mahindra_kuv_100_mfalcon_g80_k4_plus_5str,2016,350000,100000,1,18.15,1198,82.0,5.0,0,0,0,1,0,1,0,0,0,1,0,0
maruti_baleno_sigma_1.2,2017,515000,23000,1,21.4,1197,83.1,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_alto_k10_lxi,2011,199000,70000,1,20.92,998,67.1,5.0,0,0,0,1,0,1,0,0,0,0,0,1
audi_a4_2.0_tdi_177_bhp_premium_plus,2013,1200000,110000,0,17.11,1968,174.33,5.0,0,1,0,0,0,1,0,1,0,0,0,0
fiat_avventura_power_up_1.3_emotion,2015,500000,96500,1,20.5,1248,91.72,5.0,0,1,0,0,0,1,0,1,0,0,0,0
mahindra_scorpio_1.99_s4,2015,800000,70000,1,15.4,1997,120.0,7.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_ertiga_zdi,2016,725000,66000,1,20.77,1248,88.8,7.0,0,1,0,0,1,0,0,1,0,0,0,0
mahindra_thar_crde_ac,2014,525000,70000,1,16.55,2498,105.0,6.0,0,1,0,0,0,1,0,0,0,1,0,0
hyundai_santro_xing_gl,2010,150000,110000,1,0.0,1086,62.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0
skoda_rapid_1.6_mpi_at_elegance,2016,645000,11000,0,14.3,1598,103.5,5.0,0,0,0,1,1,0,0,1,0,0,0,0
maruti_swift_vdi,2013,350000,60000,1,22.9,1248,74.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
ford_fiesta_1.4_sxi_tdci_abs,2008,175000,163000,1,17.8,1399,68.0,5.0,0,1,0,0,0,1,0,0,0,0,0,1
tata_tiago_1.2_revotron_xt,2016,350000,30000,1,23.84,1199,84.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_swift_dzire_vxi,2015,500000,117000,1,20.85,1197,83.14,5.0,0,0,0,1,0,1,0,1,0,0,0,0
mahindra_xuv500_w8_2wd,2014,750000,90000,1,15.1,2179,140.0,7.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_ertiga_vdi,2017,725000,76000,1,25.47,1248,88.5,7.0,0,1,0,0,1,0,0,1,0,0,0,0
toyota_innova_2.5_g4_diesel_7-seater,2009,395000,200000,1,12.8,2494,102.0,7.0,0,1,0,0,0,1,0,0,0,0,0,1
tata_tiago_1.05_revotorq_xm,2017,360000,50000,1,27.28,1047,69.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_ritz_vdi,2009,240000,90000,1,21.1,1248,73.9,5.0,0,1,0,0,0,1,0,1,0,0,0,0
hyundai_i20_asta_1.2,2018,700000,28451,1,18.6,1197,81.83,5.0,0,0,0,1,1,0,0,1,0,0,0,0
mahindra_verito_vibe_1.5_dci_d6,2016,750000,100000,1,20.8,1461,64.1,5.0,0,1,0,0,0,1,0,1,0,0,0,0
tata_manza_elan_quadrajet_bs_iii,2011,250000,70000,1,19.0,1248,90.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
honda_city_i-vtec_s,2010,350000,58544,1,17.4,1497,117.3,5.0,0,0,0,1,1,0,0,0,0,1,0,0
maruti_ertiga_ldi,2012,400000,90000,1,20.77,1248,88.76,7.0,0,1,0,0,0,1,0,1,0,0,0,0
hyundai_i20_active_1.4_sx_dual_tone,2015,580000,74000,1,21.19,1396,88.73,5.0,0,1,0,0,0,1,0,0,0,1,0,0
volkswagen_passat_highline_dsg_s_(spl._edition),2012,799000,61100,0,14.3,1968,140.0,5.0,0,1,0,0,1,0,0,1,0,0,0,0
hyundai_i20_1.2_spotz,2018,570000,25000,1,18.6,1197,81.83,5.0,0,0,0,1,0,1,0,1,0,0,0,0
tata_safari_storme_ex,2015,503000,110000,1,14.1,2179,147.94,7.0,0,1,0,0,0,1,0,1,0,0,0,0
hyundai_verna_crdi,2007,170000,120000,1,16.8,1493,110.0,5.0,0,1,0,0,0,1,0,0,0,1,0,0
